Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	odstopanje	ventil
2017-4-19 20:36:36	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:36:41	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:36:46	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:36:51	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:36:56	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:37:1	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:37:6	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:37:11	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:37:16	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:37:21	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:37:26	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:37:31	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:37:36	0,00	0,00	1,05	2,21	-1,16	0
2017-4-19 20:37:41	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:37:46	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:37:51	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:37:56	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:38:1	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:38:6	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:38:11	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:38:16	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:38:21	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:38:26	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:38:31	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:38:36	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:38:41	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:38:46	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:38:51	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:38:56	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:39:1	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:39:6	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:39:11	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:39:16	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:39:21	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:39:26	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:39:31	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:39:36	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:39:41	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:39:46	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:39:51	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:39:56	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:40:1	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:40:6	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:40:11	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:40:16	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:40:21	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:40:26	0,00	0,00	1,05	1,82	-0,77	0
2017-4-19 20:40:31	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:40:36	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:40:41	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:40:46	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:40:51	0,00	0,00	1,05	2,13	-1,08	0
2017-4-19 20:40:56	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:41:1	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:41:6	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:41:11	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:41:16	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:41:21	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:41:26	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:41:31	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:41:36	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:41:41	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:41:46	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:41:51	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:41:56	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:42:1	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:42:6	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:42:11	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:42:16	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:42:21	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:42:26	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:42:31	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:42:36	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:42:41	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:42:46	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:42:51	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:42:56	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:43:1	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:43:6	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:43:11	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:43:16	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:43:21	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:43:26	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:43:31	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:43:36	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:43:41	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:43:46	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:43:51	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:43:56	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:44:1	0,00	0,00	1,05	1,74	-0,69	0
2017-4-19 20:44:6	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:44:11	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:44:16	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:44:21	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:44:26	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:44:31	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:44:36	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:44:41	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:44:46	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:44:51	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:44:56	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:45:1	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:45:6	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:45:11	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:45:16	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:45:21	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:45:26	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:45:31	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:45:36	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:45:41	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:45:46	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:45:51	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:45:56	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:46:1	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:46:6	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:46:11	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:46:16	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:46:21	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:46:26	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:46:31	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:46:36	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:46:41	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:46:46	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:46:51	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:46:56	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:47:1	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:47:6	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:47:11	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:47:16	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:47:21	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:47:26	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:47:31	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:47:36	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:47:41	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:47:46	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:47:51	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:47:57	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:48:2	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:48:7	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:48:12	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:48:17	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:48:22	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:48:27	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:48:32	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:48:37	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:48:42	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:48:47	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:48:52	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:48:57	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:49:2	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:49:7	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:49:12	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:49:17	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:49:22	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:49:27	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:49:32	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:49:37	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:49:42	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:49:47	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:49:52	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:49:57	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:50:2	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:50:7	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:50:12	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:50:17	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:50:22	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:50:27	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:50:32	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:50:37	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:50:42	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:50:47	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:50:52	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:50:57	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:51:2	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:51:7	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:51:12	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:51:17	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:51:22	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:51:27	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:51:32	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:51:37	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:51:42	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:51:47	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:51:52	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:51:57	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:52:2	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:52:7	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:52:12	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:52:17	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:52:22	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:52:27	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:52:32	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:52:37	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:52:42	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:52:47	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:52:52	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:52:57	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:53:2	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:53:7	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:53:12	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:53:17	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:53:22	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:53:27	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:53:32	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:53:37	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:53:42	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:53:47	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:53:52	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:53:57	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:54:2	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:54:7	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:54:12	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:54:17	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:54:22	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:54:27	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:54:32	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:54:37	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:54:42	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:54:47	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:54:52	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:54:57	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:55:2	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:55:7	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:55:12	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:55:17	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:55:22	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:55:27	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:55:32	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:55:37	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:55:42	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:55:47	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:55:52	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:55:57	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:56:2	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:56:7	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:56:12	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:56:17	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:56:22	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:56:27	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:56:32	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:56:37	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:56:42	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:56:47	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:56:52	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:56:57	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:57:2	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:57:7	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:57:12	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:57:17	0,00	0,00	1,05	1,82	-0,77	0
2017-4-19 20:57:22	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:57:27	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:57:32	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:57:37	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:57:42	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:57:47	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:57:52	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:57:57	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:58:2	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:58:7	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:58:12	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:58:17	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:58:22	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:58:27	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:58:32	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:58:37	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:58:42	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:58:47	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:58:52	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:58:57	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:59:2	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:59:7	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:59:12	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:59:17	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:59:22	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:59:27	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:59:32	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:59:38	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 20:59:43	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:59:48	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:59:53	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:59:58	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:60:3	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 20:60:8	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:60:13	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:60:18	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:60:23	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:60:28	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:60:33	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 20:60:38	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:60:43	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 20:60:48	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 20:60:53	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 20:60:58	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:1:3	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:1:8	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:1:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:1:18	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:1:23	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:1:28	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:1:33	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:1:38	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:1:43	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:1:48	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:1:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:1:58	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:2:3	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:2:8	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:2:13	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:2:18	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:2:23	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:2:28	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:2:33	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:2:38	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:2:43	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:2:48	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:2:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:2:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:3:3	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:3:8	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:3:13	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:3:18	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:3:23	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:3:28	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:3:33	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:3:38	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:3:43	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:3:48	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:3:53	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:3:58	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:4:3	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:4:8	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:4:13	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:4:18	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:4:23	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:4:28	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:4:33	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:4:38	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:4:43	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:4:48	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:4:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:4:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:5:3	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:5:8	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:5:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:5:18	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:5:23	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:5:28	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:5:33	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:5:38	0,00	0,00	1,05	1,87	-0,82	0
2017-4-19 21:5:43	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:5:48	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:5:53	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:5:58	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:6:3	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:6:8	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:6:13	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:6:18	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:6:23	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:6:28	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:6:33	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:6:38	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:6:43	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:6:48	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:6:53	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:6:58	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:7:3	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:7:8	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:7:13	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:7:18	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:7:23	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:7:28	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:7:33	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:7:38	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:7:43	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:7:48	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:7:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:7:58	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:8:3	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:8:8	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:8:13	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:8:18	0,00	0,00	1,05	1,91	-0,86	0
2017-4-19 21:8:23	0,00	0,00	1,05	2,08	-1,03	0
2017-4-19 21:8:28	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:8:33	0,00	0,00	1,05	1,95	-0,90	0
2017-4-19 21:8:38	0,00	0,00	1,05	2,04	-0,99	0
2017-4-19 21:8:43	0,00	0,00	1,05	2,00	-0,95	0
2017-4-19 21:8:48	0,00	0,00	1,05	1,95	-0,90	0
