Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-17 12:18:42	0.00	0.00	1.05	8.12	-7.07	0
2017-4-17 12:18:47	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:18:52	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:18:57	0.00	0.00	1.05	8.12	-7.07	0
2017-4-17 12:19:2	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:19:7	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:19:12	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:19:17	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:19:22	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:19:27	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:19:32	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:19:37	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:19:42	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:19:47	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:19:52	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:19:57	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:20:2	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:20:7	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:20:12	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:20:17	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:20:22	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:20:27	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:20:32	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:20:37	0.00	0.00	1.05	8.20	-7.15	0
2017-4-17 12:20:42	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:20:47	0.00	0.00	1.05	8.12	-7.07	0
2017-4-17 12:20:52	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:20:57	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:21:2	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:21:7	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:21:12	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:21:17	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:21:22	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:21:27	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:21:32	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:21:37	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:21:42	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:21:47	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:21:52	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:21:57	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:22:2	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:22:7	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:22:12	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:22:17	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:22:22	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:22:27	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:22:32	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:22:37	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:22:42	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:22:47	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:22:52	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:22:57	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:23:2	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:23:7	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:23:12	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:23:17	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:23:22	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:23:27	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:23:32	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:23:37	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:23:42	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 12:23:47	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:23:52	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:23:57	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:24:2	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:24:7	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:24:12	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:24:17	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:24:22	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:24:27	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:24:32	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:24:37	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:24:42	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:24:47	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:24:52	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:24:57	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:25:2	0.00	0.00	1.05	7.96	-6.91	0
2017-4-17 12:25:7	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:25:12	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:25:17	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:25:22	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:25:27	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:25:32	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:25:37	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:25:42	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:25:47	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:25:52	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:25:57	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 12:26:2	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:26:7	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:26:12	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:26:17	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:26:22	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:26:27	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:26:32	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:26:37	0.00	0.00	1.05	8.00	-6.95	0
2017-4-17 12:26:42	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:26:47	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:26:52	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:26:57	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:27:2	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:27:7	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:27:12	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:27:17	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:27:22	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:27:27	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:27:32	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:27:37	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:27:42	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:27:47	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:27:52	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:27:57	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:28:2	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:28:7	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:28:12	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:28:17	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:28:23	0.00	0.00	1.05	8.13	-7.08	0
2017-4-17 12:28:28	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:28:33	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:28:38	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:28:43	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:28:48	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:28:53	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:28:58	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:29:3	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:29:8	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:29:13	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:29:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:29:23	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:29:28	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:29:33	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:29:38	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:29:43	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:29:48	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:29:53	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:29:58	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:30:3	0.00	0.00	1.05	7.96	-6.91	0
2017-4-17 12:30:8	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:30:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:30:18	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:30:23	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:30:28	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:30:33	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:30:38	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:30:43	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:30:48	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:30:53	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:30:58	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:31:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:31:8	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:31:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:31:18	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:31:23	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:31:28	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:31:33	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:31:38	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:31:43	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:31:48	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:31:53	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:31:58	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:32:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:32:8	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:32:13	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:32:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:32:23	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:32:28	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:32:33	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:32:38	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:32:43	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:32:48	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:32:53	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:32:58	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:33:3	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:33:8	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:33:13	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:33:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:33:23	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:33:28	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:33:33	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:33:38	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:33:43	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:33:48	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:33:53	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:33:58	0.00	0.00	1.05	8.16	-7.11	0
2017-4-17 12:34:3	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:34:8	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:34:13	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:34:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:34:23	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:34:28	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:34:33	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:34:38	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:34:43	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:34:48	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 12:34:53	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:34:58	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:35:3	0.00	0.00	1.05	7.96	-6.91	0
2017-4-17 12:35:8	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:35:13	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 12:35:18	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:35:23	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:35:28	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 12:35:33	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:35:38	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:35:43	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 12:35:48	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 12:35:53	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 12:35:58	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 12:36:3	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 12:36:8	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 12:36:13	0.00	0.00	1.05	8.12	-7.07	0
2017-4-17 12:36:18	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 12:36:23	0.00	0.00	1.05	8.05	-7.00	0
