Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-17 20:8:32	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:8:37	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:8:43	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:8:48	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:8:53	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:8:58	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:9:3	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:9:8	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:9:13	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:9:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:9:23	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:9:28	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:9:33	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:9:38	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:9:43	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:9:48	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:9:53	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:9:58	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:10:3	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:10:8	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:10:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:10:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:10:23	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:10:28	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:10:33	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:10:38	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:10:43	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:10:48	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:10:53	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:10:58	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:11:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:11:8	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:11:13	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:11:18	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:11:23	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:11:28	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:11:33	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:11:38	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:11:43	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:11:48	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:11:53	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:11:58	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:12:3	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:12:8	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:12:13	0.00	0.00	1.05	8.12	-7.07	0
2017-4-17 20:12:18	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:12:23	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:12:28	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:12:33	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:12:38	0.00	0.00	1.05	8.00	-6.95	0
2017-4-17 20:12:43	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:12:48	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:12:53	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:12:58	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:13:3	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:13:8	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:13:13	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:13:18	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:13:23	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:13:28	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:13:33	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:13:38	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:13:43	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:13:48	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:13:53	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:13:58	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:14:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:14:8	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:14:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:14:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:14:23	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:14:28	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:14:33	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:14:38	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:14:43	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:14:48	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:14:53	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:14:58	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:15:3	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:15:8	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:15:13	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:15:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:15:23	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:15:28	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:15:33	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:15:38	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:15:43	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:15:48	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:15:53	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:15:58	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:16:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:16:8	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:16:13	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:16:18	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:16:23	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:16:28	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:16:33	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:16:38	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:16:43	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:16:48	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:16:53	0.00	0.00	1.05	8.14	-7.09	0
2017-4-17 20:16:58	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:17:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:17:8	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:17:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:17:18	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:17:23	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:17:28	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:17:33	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:17:38	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:17:43	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:17:48	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:17:53	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:17:58	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:18:3	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:18:8	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:18:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:18:18	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:18:23	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:18:28	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:18:33	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:18:38	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:18:43	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:18:48	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:18:53	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:18:58	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:19:3	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:19:8	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:19:13	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:19:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:19:23	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:19:28	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:19:33	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:19:38	0.00	0.00	1.05	8.00	-6.95	0
2017-4-17 20:19:43	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:19:48	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:19:53	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:19:58	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:20:3	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:20:8	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:20:14	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:20:19	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:20:24	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:20:29	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:20:34	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:20:39	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:20:44	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:20:49	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:20:54	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:20:59	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:21:4	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:21:9	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:21:14	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:21:19	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:21:24	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:21:29	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:21:34	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:21:39	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:21:44	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:21:49	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:21:54	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:21:59	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:22:4	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:22:9	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:22:14	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:22:19	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:22:24	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:22:29	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:22:34	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:22:39	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:22:44	0.00	0.00	1.05	7.99	-6.94	0
2017-4-17 20:22:49	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:22:54	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:22:59	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:23:4	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:23:9	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:23:14	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:23:19	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:23:24	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:23:29	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:23:34	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:23:39	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:23:44	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:23:49	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:23:54	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:23:59	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:24:4	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:24:9	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:24:14	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:24:19	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:24:24	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:24:29	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:24:34	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:24:39	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:24:44	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:24:49	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:24:54	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:24:59	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:25:4	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:25:9	0.00	0.00	1.05	7.96	-6.91	0
2017-4-17 20:25:14	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:25:19	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:25:24	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:25:29	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:25:34	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:25:39	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:25:44	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:25:49	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:25:54	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:25:59	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:26:4	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:26:9	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:26:14	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:26:19	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:26:24	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:26:29	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:26:34	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:26:39	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:26:44	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:26:49	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:26:54	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:26:59	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:27:4	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:27:9	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:27:14	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:27:19	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:27:24	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:27:29	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:27:34	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:27:39	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:27:44	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:27:49	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:27:54	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:27:59	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:28:4	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:28:9	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:28:14	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:28:19	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:28:24	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:28:29	0.00	0.00	1.05	7.99	-6.94	0
2017-4-17 20:28:34	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:28:39	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:28:44	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:28:49	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:28:54	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:28:59	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:29:4	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:29:9	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:29:14	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:29:19	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:29:24	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:29:29	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:29:34	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:29:39	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:29:44	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:29:49	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:29:54	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:29:59	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:30:4	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:30:9	0.00	0.00	1.05	7.99	-6.94	0
2017-4-17 20:30:14	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:30:19	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:30:24	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:30:29	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:30:34	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:30:39	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:30:44	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:30:49	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:30:54	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:30:59	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:31:4	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:31:9	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:31:15	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:31:20	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:31:25	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:31:30	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:31:35	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:31:40	0.00	0.00	1.05	8.12	-7.07	0
2017-4-17 20:31:45	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:31:50	0.00	0.00	1.05	7.97	-6.92	0
2017-4-17 20:31:55	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:32:0	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:32:5	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:32:10	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:32:15	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:32:20	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:32:25	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:32:30	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:32:35	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:32:40	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:32:45	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:32:50	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:32:55	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:33:0	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:33:5	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:33:10	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:33:15	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:33:20	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:33:25	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:33:30	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:33:35	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 20:33:40	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:33:45	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:33:50	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:33:55	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:34:0	0.00	0.00	1.05	8.15	-7.10	0
2017-4-17 20:34:5	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:34:10	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:34:15	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:34:20	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:34:25	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:34:30	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:34:35	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:34:40	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:34:45	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:34:50	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:34:55	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:35:0	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:35:5	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:35:10	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:35:15	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:35:20	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:35:25	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:35:30	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:35:35	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:35:40	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:35:45	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:35:50	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:35:55	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:36:0	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:36:5	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:36:10	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:36:15	0.00	0.00	1.05	8.00	-6.95	0
2017-4-17 20:36:20	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:36:25	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:36:30	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:36:35	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:36:40	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:36:45	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:36:50	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:36:55	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:37:0	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:37:5	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:37:10	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:37:15	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:37:20	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:37:25	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:37:30	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:37:35	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:37:40	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:37:45	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:37:50	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:37:55	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:38:0	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:38:5	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:38:10	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:38:15	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:38:20	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:38:25	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:38:30	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:38:35	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:38:40	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:38:45	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:38:50	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:38:55	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:39:0	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:39:5	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:39:10	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:39:15	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 20:39:20	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 20:39:25	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:39:30	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:39:35	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:39:40	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:39:45	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:39:50	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:39:55	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 20:40:0	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 20:40:5	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 20:40:10	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 20:40:15	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:40:20	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 20:40:25	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 20:40:30	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 20:40:35	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:40:40	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 20:40:45	0.00	0.00	1.05	8.06	-7.01	0
