Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-18 10:52:17	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:52:22	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:52:27	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:52:32	0,00	0,00	1,05	8,13	-7,08	0
2017-4-18 10:52:37	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:52:42	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:52:47	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:52:52	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:52:57	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:53:2	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:53:7	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:53:12	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:53:17	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:53:22	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:53:27	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:53:32	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:53:37	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:53:42	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:53:47	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:53:52	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:53:57	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:54:2	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:54:7	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:54:12	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:54:17	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:54:22	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:54:27	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:54:32	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:54:37	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:54:42	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:54:47	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:54:52	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:54:57	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:55:2	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:55:7	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:55:12	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:55:17	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:55:22	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:55:27	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:55:32	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:55:37	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:55:42	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:55:47	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:55:52	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:55:57	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:56:2	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:56:7	0,00	0,00	1,05	8,01	-6,96	0
2017-4-18 10:56:12	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:56:17	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:56:22	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:56:27	0,00	0,00	1,05	8,10	-7,05	0
2017-4-18 10:56:32	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:56:37	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:56:42	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:56:47	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:56:52	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:56:57	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:57:2	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:57:7	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:57:12	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:57:17	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:57:22	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:57:27	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:57:32	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:57:37	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:57:42	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:57:47	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 10:57:52	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:57:57	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:58:2	0,00	0,00	1,05	8,06	-7,01	0
2017-4-18 10:58:7	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:58:12	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:58:17	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:58:22	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:58:27	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:58:32	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:58:37	0,00	0,00	1,05	8,13	-7,08	0
2017-4-18 10:58:42	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:58:47	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:58:52	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:58:57	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:59:2	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:59:7	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:59:12	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:59:17	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:59:22	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:59:27	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:59:32	0,00	0,00	1,05	8,12	-7,07	0
2017-4-18 10:59:37	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:59:42	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 10:59:47	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:59:52	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 10:59:57	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:60:2	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:60:7	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 10:60:12	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 10:60:17	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:60:22	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:60:27	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:60:32	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:60:37	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:60:43	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 10:60:48	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 10:60:53	0,00	0,00	1,05	8,03	-6,98	0
2017-4-18 10:60:58	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 11:1:3	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 11:1:8	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 11:1:13	0,00	0,00	1,05	8,02	-6,97	0
2017-4-18 11:1:18	0,00	0,00	1,05	8,08	-7,03	0
2017-4-18 11:1:23	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 11:1:28	0,00	0,00	1,05	8,11	-7,06	0
2017-4-18 11:1:33	0,00	0,00	1,05	8,05	-7,00	0
2017-4-18 11:1:38	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 11:1:43	0,00	0,00	1,05	8,09	-7,04	0
2017-4-18 11:1:48	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 11:1:53	0,00	0,00	1,05	8,07	-7,02	0
2017-4-18 11:1:58	0,00	0,00	1,05	8,04	-6,99	0
2017-4-18 11:2:3	0,00	0,00	1,05	8,03	-6,98	0
