Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-17 16:17:17	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:17:22	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:17:27	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:17:32	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:17:37	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:17:42	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:17:47	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:17:52	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:17:57	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:18:2	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:18:7	0.00	0.00	1.05	8.19	-7.14	0
2017-4-17 16:18:12	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:18:17	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:18:22	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:18:27	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:18:32	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:18:37	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:18:42	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:18:47	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:18:52	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:18:57	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:19:2	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:19:7	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 16:19:12	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:19:17	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:19:22	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:19:27	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:19:32	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:19:37	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:19:42	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:19:47	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:19:52	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:19:57	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:20:2	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:20:7	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:20:12	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:20:17	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:20:22	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:20:27	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:20:32	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 16:20:37	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:20:42	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:20:47	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:20:52	0.00	0.00	1.05	8.14	-7.09	0
2017-4-17 16:20:57	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:21:2	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:21:7	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:21:12	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:21:17	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:21:22	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 16:21:27	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:21:32	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:21:37	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:21:42	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:21:47	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 16:21:52	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:21:57	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:22:2	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:22:7	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:22:12	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 16:22:17	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:22:22	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:22:27	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:22:32	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:22:37	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:22:42	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:22:47	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:22:52	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:22:57	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:23:2	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:23:7	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:23:12	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:23:17	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:23:22	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:23:27	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:23:32	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:23:37	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:23:42	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 16:23:47	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:23:52	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:23:57	0.00	0.00	1.05	8.00	-6.95	0
2017-4-17 16:24:3	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:24:8	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:24:13	0.00	0.00	1.05	7.92	-6.87	0
2017-4-17 16:24:18	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:24:23	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:24:28	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:24:33	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:24:38	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:24:43	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:24:48	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:24:53	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:24:58	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:25:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:25:8	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:25:13	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:25:18	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:25:23	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:25:28	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:25:33	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:25:38	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:25:43	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:25:48	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:25:53	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 16:25:58	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:26:3	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:26:8	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:26:13	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:26:18	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:26:23	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:26:28	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:26:33	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:26:38	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:26:43	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:26:48	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:26:53	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:26:58	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:27:3	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 16:27:8	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:27:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:27:18	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:27:23	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:27:28	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:27:33	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 16:27:38	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:27:43	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:27:48	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:27:53	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:27:58	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:28:3	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:28:8	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:28:13	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:28:18	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:28:23	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:28:28	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:28:33	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:28:38	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:28:43	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:28:48	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:28:53	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:28:58	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:29:3	0.00	0.00	1.05	8.11	-7.06	0
2017-4-17 16:29:8	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 16:29:13	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:29:18	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:29:23	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:29:28	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:29:33	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:29:38	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:29:43	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:29:48	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:29:53	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:29:58	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:30:3	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:30:8	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:30:13	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:30:18	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:30:23	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:30:28	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:30:33	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:30:38	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:30:43	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:30:48	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:30:53	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:30:58	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:31:3	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:31:8	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:31:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:31:18	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:31:23	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:31:28	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:31:33	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:31:38	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:31:43	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:31:48	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:31:53	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:31:58	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:32:3	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:32:8	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:32:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:32:18	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:32:23	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:32:28	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:32:33	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:32:38	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:32:43	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:32:48	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:32:53	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:32:58	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:33:3	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:33:8	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:33:13	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:33:18	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:33:23	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:33:28	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:33:33	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:33:38	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:33:44	0.00	0.00	1.05	8.12	-7.07	0
2017-4-17 16:33:49	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:33:54	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:33:59	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:34:4	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:34:9	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:34:14	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:34:19	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:34:24	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:34:29	0.00	0.00	1.05	8.10	-7.05	0
2017-4-17 16:34:34	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:34:39	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:34:44	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:34:49	0.00	0.00	1.05	8.04	-6.99	0
2017-4-17 16:34:54	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:34:59	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:35:4	0.00	0.00	1.05	8.05	-7.00	0
2017-4-17 16:35:9	0.00	0.00	1.05	8.01	-6.96	0
2017-4-17 16:35:14	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:35:19	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:35:24	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:35:29	0.00	0.00	1.05	8.03	-6.98	0
2017-4-17 16:35:34	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:35:39	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:35:44	0.00	0.00	1.05	8.02	-6.97	0
2017-4-17 16:35:49	0.00	0.00	1.05	8.08	-7.03	0
2017-4-17 16:35:54	0.00	0.00	1.05	8.06	-7.01	0
2017-4-17 16:35:59	0.00	0.00	1.05	7.97	-6.92	0
2017-4-17 16:36:4	0.00	0.00	1.05	8.07	-7.02	0
2017-4-17 16:36:9	0.00	0.00	1.05	8.09	-7.04	0
2017-4-17 16:36:14	0.00	0.00	1.05	8.12	-7.07	0
2017-4-17 16:36:19	0.00	0.00	1.05	8.03	-6.98	0
