Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	odstopanje	ventil
2017-4-20 8:36:30	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:36:35	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:36:40	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:36:45	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:36:50	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:36:55	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:37:0	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:37:5	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:37:10	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:37:15	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:37:20	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:37:25	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:37:30	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:37:35	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:37:40	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:37:45	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:37:50	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:37:55	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:38:0	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:38:5	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:38:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:38:15	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:38:20	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:38:25	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:38:30	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:38:35	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:38:40	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:38:45	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:38:50	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:38:55	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:39:0	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:39:5	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:39:10	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:39:15	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:39:20	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:39:25	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:39:30	0.00	0.00	1.05	1.82	-0.77	0
2017-4-20 8:39:35	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:39:40	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:39:45	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:39:50	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:39:55	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:40:0	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:40:5	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:40:10	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:40:15	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:40:20	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:40:25	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:40:30	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:40:35	0.00	0.00	1.05	1.82	-0.77	0
2017-4-20 8:40:40	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:40:45	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:40:50	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:40:55	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:41:0	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:41:5	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:41:10	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:41:15	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:41:20	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:41:25	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:41:30	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:41:35	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:41:40	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:41:45	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:41:50	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:41:55	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:42:0	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:42:5	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:42:10	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:42:15	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:42:20	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:42:25	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:42:30	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:42:35	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:42:40	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:42:45	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:42:50	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:42:55	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:43:0	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:43:5	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:43:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:43:15	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:43:20	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:43:25	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:43:30	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:43:35	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:43:40	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:43:45	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:43:50	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:43:55	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:44:0	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:44:5	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:44:10	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:44:16	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:44:21	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:44:26	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:44:31	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:44:36	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:44:41	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:44:46	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:44:51	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:44:56	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:45:1	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:45:6	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:45:11	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:45:16	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:45:21	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:45:26	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:45:31	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:45:36	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:45:41	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:45:46	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:45:51	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:45:56	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:46:1	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:46:6	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:46:11	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:46:16	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:46:21	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:46:26	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:46:31	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:46:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:46:41	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:46:46	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:46:51	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:46:56	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:47:1	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:47:6	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:47:11	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:47:16	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:47:21	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:47:26	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:47:31	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:47:36	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:47:41	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:47:46	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:47:51	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:47:56	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:48:1	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:48:6	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:48:11	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:48:16	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:48:21	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:48:26	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:48:31	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:48:36	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:48:41	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:48:46	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:48:51	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:48:56	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:49:1	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:49:6	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:49:11	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:49:16	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:49:21	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:49:26	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:49:31	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:49:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:49:41	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:49:46	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:49:51	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:49:56	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:50:1	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:50:6	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:50:11	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:50:16	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:50:21	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:50:26	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:50:31	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:50:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:50:41	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:50:46	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:50:51	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:50:56	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:51:1	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:51:6	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:51:11	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:51:16	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:51:21	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:51:26	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:51:31	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:51:36	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:51:41	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:51:46	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:51:51	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:51:56	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:52:1	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:52:6	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:52:11	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:52:16	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:52:21	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:52:26	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:52:31	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:52:36	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:52:41	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:52:46	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:52:51	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:52:56	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:53:1	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:53:6	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:53:11	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:53:16	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:53:21	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:53:26	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:53:31	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:53:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:53:41	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:53:46	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:53:51	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:53:56	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:54:1	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:54:6	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:54:11	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:54:16	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:54:21	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:54:26	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:54:31	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:54:36	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:54:41	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:54:46	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:54:51	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:54:56	0.00	0.00	1.05	1.74	-0.69	0
2017-4-20 8:55:1	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:55:7	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:55:12	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:55:17	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:55:22	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:55:27	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:55:32	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:55:37	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:55:42	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:55:47	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:55:52	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:55:57	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:56:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:56:7	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:56:12	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:56:17	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:56:22	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:56:27	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:56:32	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:56:37	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:56:42	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:56:47	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:56:52	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:56:57	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:57:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:57:7	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:57:12	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:57:17	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:57:22	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:57:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:57:32	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:57:37	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:57:42	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:57:47	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:57:52	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:57:57	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:58:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:58:7	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:58:12	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:58:17	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:58:22	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:58:27	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:58:32	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:58:37	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:58:42	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:58:47	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:58:52	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:58:57	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:59:2	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 8:59:7	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:59:12	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:59:17	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:59:22	0.00	0.00	1.05	2.17	-1.12	0
2017-4-20 8:59:27	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:59:32	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:59:37	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:59:42	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:59:47	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:59:52	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:59:57	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:60:2	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 8:60:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:60:12	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:60:17	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:60:22	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:60:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 8:60:32	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:60:37	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 8:60:42	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:60:47	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 8:60:52	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 8:60:57	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:1:2	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:1:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:1:12	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:1:17	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:1:22	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:1:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:1:32	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:1:37	0.00	0.00	1.05	1.78	-0.73	0
2017-4-20 9:1:42	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:1:47	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:1:52	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:1:57	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:2:2	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:2:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:2:12	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:2:17	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:2:22	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:2:27	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:2:32	0.00	0.00	1.05	1.82	-0.77	0
2017-4-20 9:2:37	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:2:42	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:2:47	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:2:52	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:2:57	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:3:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:3:7	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:3:12	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:3:17	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:3:22	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:3:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:3:32	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:3:37	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:3:42	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:3:47	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:3:52	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:3:57	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:4:2	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:4:7	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:4:12	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:4:17	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:4:22	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:4:27	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:4:32	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:4:37	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:4:42	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:4:47	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:4:52	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:4:57	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:5:2	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:5:7	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:5:12	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:5:17	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:5:22	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:5:27	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:5:32	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:5:37	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:5:42	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:5:47	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:5:53	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:5:58	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:6:3	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:6:8	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:6:13	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:6:18	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:6:23	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:6:28	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:6:33	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:6:38	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:6:43	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:6:48	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:6:53	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:6:58	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:7:3	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:7:8	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:7:13	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:7:18	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:7:23	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:7:28	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:7:33	0.00	0.00	1.05	1.82	-0.77	0
2017-4-20 9:7:38	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:7:43	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:7:48	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 9:7:53	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:7:58	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:8:3	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:8:8	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 9:8:13	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 9:8:18	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:8:23	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:8:28	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 9:8:33	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 9:8:38	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 9:8:43	0.00	0.00	1.05	1.91	-0.86	0
