Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	odstopanje	ventil
2017-4-21 3:26:59	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:27:4	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:27:9	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:27:14	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:27:19	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:27:24	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:27:29	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:27:34	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:27:39	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:27:44	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:27:49	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:27:54	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:27:59	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:28:4	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:28:9	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:28:14	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:28:19	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:28:24	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:28:29	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:28:34	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:28:39	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:28:44	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:28:49	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:28:54	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:28:59	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:29:4	0.00	0.00	1.05	1.82	-0.77	0
2017-4-21 3:29:9	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:29:14	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:29:19	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:29:24	0.00	0.00	1.05	1.82	-0.77	0
2017-4-21 3:29:29	0.00	0.00	1.05	1.82	-0.77	0
2017-4-21 3:29:34	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:29:39	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:29:44	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:29:49	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:29:54	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:30:0	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:30:5	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:30:10	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:30:15	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:30:20	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:30:25	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:30:30	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:30:35	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:30:40	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:30:45	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:30:50	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:30:55	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:31:0	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:31:5	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:31:10	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:31:15	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:31:20	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:31:25	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:31:30	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:31:35	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:31:40	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:31:45	0.00	0.00	1.05	1.78	-0.73	0
2017-4-21 3:31:50	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:31:55	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:32:0	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:32:5	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:32:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:32:15	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:32:20	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:32:25	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:32:30	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:32:35	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:32:40	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:32:45	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:32:50	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:32:55	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:33:0	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:33:5	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:33:10	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:33:15	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:33:20	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:33:25	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:33:30	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:33:35	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:33:40	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:33:45	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:33:50	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:33:55	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:34:0	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:34:5	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:34:10	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:34:15	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:34:20	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:34:25	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:34:30	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:34:35	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:34:40	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:34:45	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:34:50	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:34:55	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:35:0	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:35:5	0.00	0.00	1.05	2.17	-1.12	0
2017-4-21 3:35:10	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:35:15	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:35:20	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:35:25	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:35:30	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:35:35	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:35:40	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:35:45	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:35:50	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:35:55	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:36:0	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:36:5	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:36:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:36:15	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:36:20	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:36:25	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:36:30	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:36:35	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:36:40	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:36:45	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:36:50	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:36:55	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:37:0	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:37:5	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:37:10	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:37:15	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:37:20	0.00	0.00	1.05	1.82	-0.77	0
2017-4-21 3:37:25	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:37:30	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:37:35	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:37:40	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:37:45	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:37:50	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:37:55	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:38:0	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:38:5	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:38:10	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:38:15	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:38:20	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:38:25	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:38:30	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:38:35	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:38:40	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:38:45	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:38:50	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:38:55	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:39:0	0.00	0.00	1.05	1.82	-0.77	0
2017-4-21 3:39:5	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:39:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:39:15	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:39:20	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:39:25	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:39:30	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:39:35	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:39:40	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:39:45	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:39:50	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:39:55	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:40:0	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:40:5	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:40:10	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:40:15	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:40:20	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:40:25	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:40:30	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:40:35	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:40:40	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:40:46	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:40:51	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:40:56	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:41:1	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:41:6	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:41:11	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:41:16	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:41:21	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:41:26	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:41:31	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:41:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:41:41	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:41:46	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:41:51	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:41:56	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:42:1	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:42:6	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:42:11	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:42:16	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:42:21	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:42:26	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:42:31	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:42:36	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:42:41	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:42:46	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:42:51	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:42:56	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:43:1	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:43:6	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:43:11	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:43:16	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:43:21	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:43:26	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:43:31	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:43:36	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:43:41	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:43:46	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:43:51	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:43:56	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:44:1	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:44:6	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:44:11	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:44:16	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:44:21	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:44:26	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:44:31	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:44:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:44:41	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:44:46	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:44:51	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:44:56	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:45:1	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:45:6	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:45:11	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:45:16	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:45:21	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:45:26	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:45:31	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:45:36	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:45:41	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:45:46	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:45:51	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:45:56	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:46:1	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:46:6	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:46:11	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:46:16	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:46:21	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:46:26	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:46:31	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:46:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:46:41	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:46:46	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:46:51	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:46:56	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:47:1	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:47:6	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:47:11	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:47:16	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:47:21	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:47:26	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:47:31	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:47:36	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:47:41	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:47:46	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:47:51	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:47:56	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:48:1	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:48:6	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:48:11	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:48:16	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:48:21	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:48:26	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:48:31	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:48:36	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:48:41	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:48:46	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:48:51	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:48:56	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:49:1	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:49:6	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:49:11	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:49:16	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:49:21	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:49:26	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:49:31	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:49:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:49:41	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:49:46	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:49:51	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:49:56	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:50:1	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:50:7	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:50:12	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:50:17	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:50:22	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:50:27	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:50:32	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:50:37	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:50:42	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:50:47	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:50:52	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:50:57	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:51:2	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:51:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:51:12	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:51:17	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:51:22	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:51:27	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:51:32	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:51:37	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:51:42	0.00	0.00	1.05	1.78	-0.73	0
2017-4-21 3:51:47	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:51:52	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:51:57	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:52:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:52:7	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:52:12	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:52:17	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:52:22	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:52:27	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:52:32	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:52:37	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:52:42	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:52:47	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:52:52	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:52:57	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:53:2	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:53:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:53:12	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:53:17	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:53:22	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:53:27	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:53:32	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:53:37	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:53:42	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:53:47	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:53:52	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:53:57	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:54:2	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:54:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:54:12	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:54:17	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:54:22	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:54:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:54:32	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:54:37	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:54:42	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:54:47	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:54:52	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:54:57	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:55:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:55:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:55:12	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:55:17	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:55:22	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:55:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:55:32	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:55:37	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:55:42	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:55:47	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:55:52	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:55:57	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:56:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:56:7	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:56:12	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:56:17	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:56:22	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:56:27	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:56:32	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:56:37	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:56:42	0.00	0.00	1.05	1.82	-0.77	0
2017-4-21 3:56:47	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:56:52	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:56:57	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:57:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:57:7	0.00	0.00	1.05	1.87	-0.82	0
2017-4-21 3:57:12	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:57:17	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:57:22	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:57:27	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:57:32	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:57:37	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:57:42	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:57:47	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:57:52	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:57:57	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:58:2	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:58:7	0.00	0.00	1.05	2.08	-1.03	0
2017-4-21 3:58:12	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:58:17	0.00	0.00	1.05	2.04	-0.99	0
2017-4-21 3:58:22	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:58:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:58:32	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:58:37	0.00	0.00	1.05	1.91	-0.86	0
2017-4-21 3:58:42	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:58:47	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:58:52	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:58:57	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:59:2	0.00	0.00	1.05	2.00	-0.95	0
2017-4-21 3:59:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-21 3:59:12	0.00	0.00	1.05	1.91	-0.86	0
