Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	odstopanje	ventil
2017-4-20 4:36:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:36:41	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:36:46	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:36:51	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:36:56	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:37:1	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:37:6	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:37:11	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:37:16	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:37:21	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:37:26	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:37:31	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:37:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:37:41	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:37:46	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:37:51	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:37:56	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:38:1	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:38:6	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:38:11	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:38:16	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:38:21	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:38:26	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:38:31	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:38:36	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:38:41	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:38:46	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:38:51	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:38:56	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:39:1	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:39:6	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:39:11	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:39:16	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:39:21	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:39:26	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:39:31	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:39:36	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:39:41	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:39:46	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:39:51	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:39:56	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:40:1	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:40:6	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:40:11	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:40:16	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:40:21	0.00	0.00	1.05	1.82	-0.77	0
2017-4-20 4:40:26	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:40:31	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:40:36	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:40:41	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:40:46	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:40:51	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:40:56	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:41:1	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:41:6	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:41:11	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:41:16	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:41:21	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:41:26	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:41:31	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:41:36	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:41:41	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:41:46	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:41:51	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:41:57	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:42:2	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:42:7	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:42:12	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:42:17	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:42:22	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:42:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:42:32	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:42:37	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:42:42	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:42:47	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:42:52	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:42:57	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:43:2	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:43:7	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:43:12	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:43:17	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:43:22	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:43:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:43:32	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:43:37	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:43:42	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:43:47	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:43:52	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:43:57	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:44:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:44:7	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:44:12	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:44:17	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:44:22	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:44:27	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:44:32	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:44:37	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:44:42	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:44:47	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:44:52	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:44:57	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:45:2	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:45:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:45:12	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:45:17	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:45:22	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:45:27	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:45:32	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:45:37	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:45:42	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:45:47	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:45:52	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:45:57	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:46:2	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:46:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:46:12	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:46:17	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:46:22	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:46:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:46:32	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:46:37	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:46:42	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:46:47	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:46:52	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:46:57	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:47:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:47:7	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:47:12	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:47:17	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:47:22	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:47:27	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:47:32	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:47:37	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:47:42	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:47:47	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:47:52	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:47:57	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:48:2	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:48:7	0.00	0.00	1.05	1.78	-0.73	0
2017-4-20 4:48:12	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:48:17	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:48:22	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:48:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:48:32	0.00	0.00	1.05	2.13	-1.08	0
2017-4-20 4:48:37	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:48:42	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:48:47	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:48:52	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:48:57	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:49:2	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:49:7	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:49:12	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:49:17	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:49:22	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:49:27	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:49:32	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:49:37	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:49:42	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:49:47	0.00	0.00	1.05	2.17	-1.12	0
2017-4-20 4:49:52	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:49:57	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:50:2	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:50:7	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:50:12	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:50:17	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:50:22	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:50:27	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:50:32	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:50:37	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:50:42	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:50:47	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:50:52	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:50:57	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:51:2	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:51:7	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:51:12	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:51:17	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:51:22	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:51:27	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:51:32	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:51:37	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:51:42	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:51:47	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:51:52	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:51:57	0.00	0.00	1.05	2.17	-1.12	0
2017-4-20 4:52:2	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:52:7	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:52:12	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:52:17	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:52:22	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:52:27	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:52:32	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:52:37	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:52:42	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:52:47	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:52:52	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:52:57	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:53:2	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:53:8	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:53:13	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:53:18	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:53:23	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:53:28	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:53:33	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:53:38	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:53:43	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:53:48	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:53:53	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:53:58	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:54:3	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:54:8	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:54:13	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:54:18	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:54:23	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:54:28	0.00	0.00	1.05	1.82	-0.77	0
2017-4-20 4:54:33	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:54:38	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:54:43	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:54:48	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:54:53	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:54:58	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:55:3	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:55:8	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:55:13	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:55:18	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:55:23	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:55:28	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:55:33	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:55:38	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:55:43	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:55:48	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:55:53	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:55:58	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:56:3	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:56:8	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:56:13	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:56:18	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:56:23	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:56:28	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:56:33	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:56:38	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:56:43	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:56:48	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:56:53	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:56:58	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:57:3	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:57:8	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:57:13	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:57:18	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:57:23	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:57:28	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:57:33	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:57:38	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:57:43	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:57:48	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:57:53	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:57:58	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:58:3	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:58:8	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:58:13	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:58:18	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:58:23	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:58:28	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:58:33	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:58:38	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:58:43	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:58:48	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:58:53	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:58:58	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:59:3	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:59:8	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:59:13	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 4:59:18	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:59:23	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:59:28	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:59:33	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:59:38	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:59:43	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:59:48	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:59:53	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 4:59:58	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:60:3	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 4:60:8	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:60:13	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:60:18	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:60:23	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:60:28	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:60:33	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:60:38	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 4:60:43	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 4:60:48	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:60:53	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 4:60:58	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:1:3	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:1:8	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:1:13	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:1:18	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:1:23	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 5:1:28	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:1:33	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:1:38	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 5:1:43	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:1:48	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:1:53	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:1:58	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:2:3	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:2:8	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:2:13	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:2:18	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:2:23	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 5:2:28	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:2:33	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:2:38	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:2:43	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:2:48	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:2:53	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:2:58	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:3:3	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:3:8	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 5:3:13	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:3:18	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:3:23	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:3:28	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 5:3:33	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:3:38	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:3:43	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:3:48	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:3:53	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:3:58	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 5:4:4	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 5:4:9	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 5:4:14	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:4:19	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:4:24	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:4:29	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:4:34	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 5:4:39	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:4:44	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:4:49	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:4:54	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 5:4:59	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:5:4	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:5:9	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:5:14	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:5:19	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 5:5:24	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:5:29	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 5:5:34	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:5:39	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:5:44	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:5:49	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:5:54	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:5:59	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 5:6:4	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:6:9	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:6:14	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:6:19	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:6:24	0.00	0.00	1.05	1.74	-0.69	0
2017-4-20 5:6:29	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:6:34	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:6:39	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:6:44	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:6:49	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 5:6:54	0.00	0.00	1.05	2.13	-1.08	0
2017-4-20 5:6:59	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:7:4	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 5:7:9	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:7:14	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:7:19	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:7:24	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:7:29	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 5:7:34	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:7:39	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:7:44	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 5:7:49	0.00	0.00	1.05	1.87	-0.82	0
2017-4-20 5:7:54	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:7:59	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:8:4	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:8:9	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:8:14	0.00	0.00	1.05	2.00	-0.95	0
2017-4-20 5:8:19	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:8:24	0.00	0.00	1.05	1.95	-0.90	0
2017-4-20 5:8:29	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:8:34	0.00	0.00	1.05	2.04	-0.99	0
2017-4-20 5:8:39	0.00	0.00	1.05	1.91	-0.86	0
2017-4-20 5:8:44	0.00	0.00	1.05	2.08	-1.03	0
2017-4-20 5:8:49	0.00	0.00	1.05	2.08	-1.03	0
