Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	odstopanje	ventil
2017-4-20 13:8:51	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:8:56	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:9:1	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:9:6	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:9:11	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:9:16	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:9:21	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:9:26	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:9:31	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:9:36	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:9:41	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:9:46	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:9:51	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:9:56	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:10:1	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:10:6	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:10:11	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:10:16	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:10:21	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:10:26	0,00	0,00	1,05	1,82	-0,77	0
2017-4-20 13:10:31	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:10:36	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:10:41	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:10:46	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:10:51	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:10:56	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:11:1	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:11:6	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:11:11	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:11:16	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:11:21	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:11:26	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:11:31	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:11:36	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:11:41	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:11:46	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:11:51	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:11:56	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:12:1	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:12:6	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:12:11	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:12:16	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:12:21	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:12:26	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:12:31	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:12:36	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:12:41	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:12:46	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:12:51	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:12:56	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:13:1	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:13:6	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:13:11	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:13:16	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:13:21	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:13:26	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:13:31	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:13:36	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:13:41	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:13:46	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:13:51	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:13:56	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:14:1	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:14:6	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:14:11	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:14:16	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:14:21	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:14:26	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:14:31	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:14:36	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:14:41	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:14:46	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:14:51	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:14:56	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:15:1	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:15:6	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:15:11	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:15:16	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:15:21	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:15:26	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:15:31	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:15:36	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:15:41	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:15:46	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:15:51	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:15:56	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:16:1	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:16:6	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:16:11	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:16:16	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:16:21	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:16:26	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:16:31	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:16:36	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:16:41	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:16:46	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:16:51	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:16:56	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:17:1	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:17:6	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:17:12	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:17:17	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:17:22	0,00	0,00	1,05	1,82	-0,77	0
2017-4-20 13:17:27	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:17:32	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:17:37	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:17:42	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:17:47	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:17:52	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:17:57	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:18:2	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:18:7	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:18:12	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:18:17	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:18:22	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:18:27	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:18:32	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:18:37	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:18:42	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:18:47	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:18:52	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:18:57	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:19:2	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:19:7	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:19:12	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:19:17	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:19:22	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:19:27	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:19:32	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:19:37	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:19:42	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:19:47	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:19:52	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:19:57	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:20:2	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:20:7	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:20:12	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:20:17	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:20:22	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:20:27	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:20:32	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:20:37	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:20:42	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:20:47	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:20:52	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:20:57	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:21:2	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:21:7	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:21:12	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:21:17	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:21:22	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:21:27	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:21:32	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:21:37	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:21:42	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:21:47	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:21:52	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:21:57	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:22:2	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:22:7	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:22:12	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:22:17	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:22:22	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:22:27	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:22:32	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:22:37	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:22:42	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:22:47	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:22:52	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:22:57	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:23:2	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:23:7	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:23:12	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:23:17	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:23:22	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:23:27	0,00	0,00	1,05	1,82	-0,77	0
2017-4-20 13:23:32	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:23:37	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:23:42	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:23:47	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:23:52	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:23:57	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:24:2	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:24:7	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:24:12	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:24:17	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:24:22	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:24:27	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:24:32	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:24:37	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:24:42	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:24:47	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:24:52	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:24:57	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:25:2	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:25:7	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:25:12	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:25:17	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:25:22	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:25:27	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:25:32	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:25:37	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:25:42	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:25:47	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:25:52	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:25:57	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:26:2	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:26:7	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:26:12	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:26:17	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:26:22	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:26:27	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:26:32	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:26:37	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:26:42	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:26:47	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:26:52	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:26:57	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:27:2	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:27:7	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:27:12	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:27:17	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:27:22	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:27:27	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:27:32	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:27:37	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:27:42	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:27:47	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:27:53	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:27:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:28:3	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:28:8	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:28:13	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:28:18	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:28:23	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:28:28	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:28:33	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:28:38	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:28:43	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:28:48	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:28:53	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:28:58	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:29:3	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:29:8	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:29:13	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:29:18	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:29:23	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:29:28	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:29:33	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:29:38	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:29:43	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:29:48	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:29:53	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:29:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:30:3	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:30:8	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:30:13	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:30:18	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:30:23	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:30:28	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:30:33	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:30:38	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:30:43	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:30:48	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:30:53	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:30:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:31:3	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:31:8	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:31:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:31:18	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:31:23	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:31:28	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:31:33	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:31:38	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:31:43	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:31:48	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:31:53	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:31:58	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:32:3	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:32:8	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:32:13	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:32:18	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:32:23	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:32:28	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:32:33	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:32:38	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:32:43	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:32:48	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:32:53	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:32:58	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:33:3	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:33:8	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:33:13	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:33:18	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:33:23	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:33:28	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:33:33	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:33:38	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:33:43	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:33:48	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:33:53	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:33:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:34:3	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:34:8	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:34:13	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:34:18	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:34:23	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:34:28	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:34:33	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:34:38	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:34:43	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:34:48	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:34:53	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:34:58	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:35:3	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:35:8	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:35:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:35:18	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:35:23	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:35:28	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:35:33	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:35:38	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:35:43	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:35:48	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:35:53	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:35:58	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:36:3	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:36:8	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:36:13	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:36:18	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:36:23	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:36:28	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:36:33	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:36:38	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:36:43	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:36:48	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:36:53	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:36:58	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:37:3	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:37:8	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:37:13	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:37:18	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:37:23	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:37:28	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:37:33	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:37:38	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:37:43	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:37:48	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:37:53	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:37:58	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:38:3	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:38:8	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:38:13	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:38:18	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:38:24	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:38:29	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:38:34	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:38:39	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:38:44	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:38:49	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:38:54	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:38:59	0,00	0,00	1,05	2,00	-0,95	0
2017-4-20 13:39:4	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:39:9	0,00	0,00	1,05	1,87	-0,82	0
2017-4-20 13:39:14	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:39:19	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:39:24	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:39:29	0,00	0,00	1,05	2,26	-1,21	0
2017-4-20 13:39:34	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:39:39	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:39:44	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:39:49	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:39:54	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:39:59	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:40:4	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:40:9	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:40:14	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:40:19	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:40:24	0,00	0,00	1,05	2,04	-0,99	0
2017-4-20 13:40:29	0,00	0,00	1,05	1,91	-0,86	0
2017-4-20 13:40:34	0,00	0,00	1,05	2,08	-1,03	0
2017-4-20 13:40:39	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:40:44	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:40:49	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:40:54	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:40:59	0,00	0,00	1,05	1,95	-0,90	0
2017-4-20 13:41:4	0,00	0,00	1,05	1,91	-0,86	0
