Datum	m3 kapljicno	m3 trata	set point	kolicina v rezervoarju	napaka	ventil
2017-4-18 7:35:26	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:35:31	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:35:36	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:35:41	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 7:35:46	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:35:51	0.00	0.00	1.05	8.01	-6.96	0
2017-4-18 7:35:56	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:36:1	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:36:6	0.00	0.00	1.05	8.08	-7.03	0
2017-4-18 7:36:11	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:36:16	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:36:21	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:36:26	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:36:31	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:36:36	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:36:41	0.00	0.00	1.05	8.01	-6.96	0
2017-4-18 7:36:46	0.00	0.00	1.05	8.11	-7.06	0
2017-4-18 7:36:51	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:36:56	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:37:1	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:37:6	0.00	0.00	1.05	8.02	-6.97	0
2017-4-18 7:37:11	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:37:16	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:37:21	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:37:26	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:37:31	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:37:36	0.00	0.00	1.05	8.11	-7.06	0
2017-4-18 7:37:41	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:37:46	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:37:51	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:37:56	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:38:1	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:38:6	0.00	0.00	1.05	8.11	-7.06	0
2017-4-18 7:38:11	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:38:16	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:38:21	0.00	0.00	1.05	8.10	-7.05	0
2017-4-18 7:38:26	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:38:31	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:38:36	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:38:41	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:38:46	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:38:51	0.00	0.00	1.05	8.09	-7.04	0
2017-4-18 7:38:56	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:39:1	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:39:6	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:39:11	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:39:16	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:39:21	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:39:26	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:39:31	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:39:36	0.00	0.00	1.05	8.11	-7.06	0
2017-4-18 7:39:41	0.00	0.00	1.05	8.10	-7.05	0
2017-4-18 7:39:46	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:39:51	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:39:57	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:40:2	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:40:7	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:40:12	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:40:17	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:40:22	0.00	0.00	1.05	8.07	-7.02	0
2017-4-18 7:40:27	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:40:32	0.00	0.00	1.05	8.02	-6.97	0
2017-4-18 7:40:37	0.00	0.00	1.05	8.03	-6.98	0
2017-4-18 7:40:42	0.00	0.00	1.05	8.06	-7.01	0
2017-4-18 7:40:47	0.00	0.00	1.05	7.98	-6.93	0
2017-4-18 7:40:52	0.00	0.00	1.05	8.10	-7.05	0
2017-4-18 7:40:57	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:41:2	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:41:7	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:41:12	0.00	0.00	1.05	8.11	-7.06	0
2017-4-18 7:41:17	0.00	0.00	1.05	8.05	-7.00	0
2017-4-18 7:41:22	0.00	0.00	1.05	8.04	-6.99	0
2017-4-18 7:41:27	0.00	0.00	1.05	8.09	-7.04	0
